"","dates","IDW","OK","IED","KED"
"305",1995-05-01,7.01227196022198,9.91294168966333,15.7769087734356,14.5285768401162
"306",1995-06-01,1.39170555186417,1.97834936494616,3.17950324266213,3.51714292221073
"307",1995-07-01,0.378909687794683,0.719632658884952,1.33560113158172,1.32924144444962
"308",1995-08-01,0.727075096006576,1.42839201502045,2.22550721296774,2.78942969767821
"309",1995-09-01,4.80503832442245,4.78017587397891,7.34981802791772,6.70588605045628
"310",1995-10-01,18.8854557295995,25.1949850589309,35.8037691262659,38.8099905419061
"311",1995-11-01,47.7583215982696,53.1542261442033,67.5437056815078,62.2780591296165
"312",1995-12-01,85.0667083005371,92.7422759566324,119.315596344571,108.43241336383
"313",1996-01-01,118.133573764118,114.453887338493,161.027750034892,159.642165627517
"314",1996-02-01,138.551658899222,135.943927853665,174.481868043759,176.645469136838
"315",1996-03-01,141.17990067757,136.509570989654,174.632172360028,172.690213277572
"316",1996-04-01,53.5596079156265,50.6268990034239,73.0282925300487,69.8741876199448
"317",1996-05-01,11.2695505914745,9.96029428557977,13.9643494452028,12.3169344413071
"318",1996-06-01,0,0,0,0
"319",1996-07-01,0,0,0,0
"320",1996-08-01,1.48838887513608,1.4079128106167,2.26485391755717,1.92249227038525
"321",1996-09-01,2.48622519185233,1.70023925626026,5.67405776895132,5.79805656820147
"322",1996-10-01,25.9007785184374,29.0615373441324,38.7495756823516,36.1085831315943
"323",1996-11-01,20.9832922033572,25.2662743359744,32.0412931127756,32.1020364152878
"324",1996-12-01,59.9990936517612,65.7237069595817,83.0381839527385,75.7168418141866
"325",1997-01-01,78.5470838204612,84.6280533811813,110.340193081528,106.386743611035
"326",1997-02-01,133.594359554705,144.794991905101,181.298587900458,175.068452200555
"327",1997-03-01,42.8092077051985,46.9010728185679,56.7950930530393,56.0564816731827
"328",1997-04-01,28.8938147617137,28.7352786349488,38.4673167215531,33.9417254880144
"329",1997-05-01,4.37548853130927,4.30797281433268,4.53180175956779,4.07747120045567
"330",1997-06-01,0,0,0,0
"331",1997-07-01,0,0,0,0
"332",1997-08-01,0.673935305335807,1.86009971928457,0.717679749687,1.73817388333657
"333",1997-09-01,14.7472577121814,14.6342192897548,20.1734233747239,17.6827258458437
"334",1997-10-01,20.9115379709531,23.5039071428109,30.7150093614943,29.2594686106218
"335",1997-11-01,64.9934095554642,62.6224547680829,88.6606706885312,87.2377210336581
"336",1997-12-01,165.023550234097,169.492538187949,208.112647457254,205.603850071837
"337",1998-01-01,195.391485057317,189.456342938077,250.975638592298,249.159783554394
"338",1998-02-01,175.609734680264,168.439285909277,208.591100558263,202.524536023342
"339",1998-03-01,164.313973448981,162.924214848016,181.328050855878,176.10053981027
"340",1998-04-01,40.4953532644966,38.5036368878375,53.5070269484807,47.8988891831214
